order_id,customer_id,order_ts,region,status,quantity,unit_price,discount,net_amount
ORD-001786,CUST-6386,2025-08-07 19:42:49,west,returned,5,113.88,10,559.4
ORD-001785,CUST-2044,2025-08-07 22:15:35,east,returned,1,181.62,0,181.62
ORD-001789,CUST-2287,2025-08-07 22:59:16,west,delivered,3,109.69,15,314.07
ORD-001794,CUST-5740,2025-08-08 06:30:12,south,returned,4,66.3,0,265.2
ORD-001790,CUST-7048,2025-08-08 11:04:10,east,delivered,2,190.78,10,371.56
ORD-001792,CUST-5651,2025-08-08 20:15:33,west,shipped,5,116.41,0,582.05
ORD-001793,CUST-7200,2025-08-08 22:06:16,north,created,4,231.48,0,925.92
ORD-001791,CUST-3554,2025-08-08 22:45:02,south,delivered,4,173.51,0,694.04
ORD-001800,CUST-9247,2025-08-09 02:55:52,west,created,5,67.69,10,328.45
ORD-001801,CUST-8731,2025-08-09 03:18:43,east,created,3,158.31,0,474.93
ORD-001805,CUST-4963,2025-08-09 06:26:23,west,created,2,175.66,5,346.32
ORD-001799,CUST-7852,2025-08-09 14:56:18,south,created,4,151.34,5,600.36
ORD-001797,CUST-5690,2025-08-09 16:21:51,south,shipped,4,131.29,5,520.16
ORD-001806,CUST-5011,2025-08-09 16:49:43,north,created,5,211.9,0,1059.5
ORD-001798,CUST-6473,2025-08-09 16:53:40,south,created,4,82.78,10,321.12
ORD-001803,CUST-3870,2025-08-09 17:11:28,south,delivered,4,101.73,0,406.92
ORD-001796,CUST-6206,2025-08-09 18:17:18,west,shipped,3,163.11,15,474.33
ORD-001802,CUST-7378,2025-08-09 20:05:59,south,shipped,5,222.63,15,1098.15
ORD-001804,CUST-4391,2025-08-09 21:01:47,west,returned,2,83.85,0,167.7
ORD-001795,CUST-7851,2025-08-09 21:49:04,east,delivered,4,97.73,0,390.92
ORD-001808,CUST-9751,2025-08-10 00:51:49,west,returned,5,43.43,10,207.15
ORD-001807,CUST-7313,2025-08-10 02:33:42,west,delivered,4,218.76,5,870.04
ORD-001810,CUST-3391,2025-08-10 09:33:26,north,shipped,4,200.04,0,800.16
ORD-001809,CUST-1653,2025-08-10 13:13:48,west,returned,1,83.85,5,78.85
ORD-001814,CUST-3294,2025-08-11 05:23:21,east,created,5,79.7,0,398.5
ORD-001818,CUST-1197,2025-08-11 09:26:42,east,returned,2,152.06,0,304.12
ORD-001815,CUST-6942,2025-08-11 10:36:10,east,shipped,2,221.84,10,433.68
ORD-001816,CUST-8206,2025-08-11 10:44:10,south,shipped,5,163.97,5,814.85
ORD-001813,CUST-8285,2025-08-11 12:02:20,west,delivered,3,95.47,15,271.41
ORD-001812,CUST-2213,2025-08-11 16:41:02,west,shipped,1,92.56,15,77.56
ORD-001811,CUST-4982,2025-08-11 17:34:14,south,delivered,4,169.29,0,677.16
ORD-001817,CUST-5215,2025-08-11 23:11:01,south,created,2,157.75,5,310.5
ORD-001819,CUST-6639,2025-08-11 23:26:30,south,delivered,4,160.34,0,641.36
ORD-001825,CUST-9810,2025-08-12 02:53:33,north,returned,5,240.99,15,1189.95
ORD-001826,CUST-5195,2025-08-12 06:39:04,south,shipped,5,137.89,0,689.45
ORD-001824,CUST-2619,2025-08-12 11:59:50,north,delivered,3,171.1,5,508.3
ORD-001821,CUST-2060,2025-08-12 12:27:54,south,delivered,4,225.83,0,903.32
ORD-001829,CUST-8819,2025-08-12 16:54:12,north,created,2,68.48,10,126.96
ORD-001830,CUST-4218,2025-08-12 17:24:51,north,returned,3,200.65,0,601.95
ORD-001828,CUST-3171,2025-08-12 19:01:32,east,created,2,187.33,0,374.66
ORD-001823,CUST-1199,2025-08-12 19:04:57,south,shipped,4,122.94,15,476.76
ORD-001820,CUST-3770,2025-08-12 19:07:23,west,shipped,3,103.83,5,306.49
ORD-001827,CUST-5354,2025-08-12 20:05:48,east,created,4,56.7,10,216.8
ORD-001831,CUST-9886,2025-08-12 21:27:30,south,returned,1,126.87,0,126.87
ORD-001822,CUST-2959,2025-08-12 23:39:56,south,delivered,2,67.71,0,135.42
ORD-001837,CUST-5991,2025-08-13 03:26:35,west,delivered,2,30.41,5,55.82
ORD-001839,CUST-8731,2025-08-13 03:44:49,east,shipped,5,86.77,10,423.85
ORD-001838,CUST-2781,2025-08-13 08:26:22,south,delivered,5,208.3,0,1041.5
ORD-001834,CUST-5909,2025-08-13 09:37:09,south,delivered,5,128.57,0,642.85
ORD-001832,CUST-2827,2025-08-13 16:06:57,south,returned,5,17.26,5,81.3
ORD-001836,CUST-9348,2025-08-13 17:07:50,west,shipped,2,129.58,0,259.16
ORD-001833,CUST-5435,2025-08-13 17:56:06,south,delivered,1,74.16,5,69.16
ORD-001835,CUST-6059,2025-08-13 22:47:20,west,created,3,174.29,10,512.87
ORD-001842,CUST-7075,2025-08-14 05:16:43,east,delivered,4,234.57,0,938.28
ORD-001840,CUST-3814,2025-08-14 05:45:01,south,delivered,3,51.75,5,150.25
ORD-001845,CUST-4313,2025-08-14 07:35:42,east,delivered,4,195.26,0,781.04
ORD-001841,CUST-7830,2025-08-14 09:48:28,south,delivered,5,245.57,15,1212.85
ORD-001843,CUST-8368,2025-08-14 11:12:52,west,returned,3,209.87,0,629.61
ORD-001844,CUST-1906,2025-08-14 14:53:00,east,shipped,4,16.33,5,60.32
ORD-001848,CUST-8698,2025-08-15 01:40:29,west,returned,3,184.87,15,539.61
ORD-001849,CUST-7144,2025-08-15 02:09:34,north,created,2,80.83,10,151.66
ORD-001847,CUST-2750,2025-08-15 02:42:35,south,shipped,5,133.19,0,665.95
ORD-001850,CUST-8178,2025-08-15 10:20:55,north,returned,3,79.87,0,239.61
ORD-001854,CUST-6143,2025-08-15 13:09:07,west,shipped,2,196.44,0,392.88
ORD-001851,CUST-6317,2025-08-15 15:03:54,south,shipped,2,222.0,0,444.0
ORD-001852,CUST-2441,2025-08-15 15:57:23,south,delivered,5,85.23,0,426.15
ORD-001853,CUST-5271,2025-08-15 20:16:04,east,created,5,143.45,15,702.25
ORD-001846,CUST-6336,2025-08-15 20:19:07,south,shipped,1,90.63,5,85.63
ORD-001857,CUST-9657,2025-08-16 02:11:41,east,created,4,204.43,0,817.72
ORD-001856,CUST-3298,2025-08-16 04:20:22,west,returned,3,156.85,0,470.55
ORD-001858,CUST-9261,2025-08-16 11:54:29,west,delivered,5,117.74,0,588.7
ORD-001855,CUST-6934,2025-08-16 12:07:28,south,delivered,3,125.06,5,370.18
ORD-001859,CUST-2237,2025-08-16 20:34:55,north,created,5,93.43,0,467.15
ORD-001860,CUST-2437,2025-08-16 20:53:45,west,shipped,5,52.18,10,250.9
ORD-001863,CUST-7388,2025-08-17 00:41:13,north,shipped,4,150.06,0,600.24
ORD-001861,CUST-8393,2025-08-17 05:32:29,east,created,4,207.17,5,823.68
ORD-001862,CUST-8439,2025-08-17 19:12:48,west,created,2,167.24,0,334.48
ORD-001865,CUST-6810,2025-08-17 21:00:09,south,shipped,2,195.93,10,381.86
ORD-001864,CUST-4651,2025-08-17 21:16:35,east,returned,3,115.38,0,346.14
ORD-001871,CUST-2521,2025-08-18 06:22:30,north,shipped,4,153.7,0,614.8
ORD-001868,CUST-5441,2025-08-18 08:28:57,south,delivered,2,86.19,5,167.38
ORD-001867,CUST-6365,2025-08-18 11:28:51,south,shipped,5,96.9,0,484.5
ORD-001869,CUST-3017,2025-08-18 13:39:26,north,returned,1,47.27,5,42.27
ORD-001870,CUST-8185,2025-08-18 14:32:01,south,shipped,2,104.4,5,203.8
ORD-001866,CUST-1429,2025-08-18 19:25:16,north,shipped,2,87.49,0,174.98
ORD-001876,CUST-8722,2025-08-19 00:34:37,east,delivered,1,167.85,5,162.85
ORD-001878,CUST-8697,2025-08-19 01:25:10,north,shipped,5,51.6,15,243.0
ORD-001872,CUST-6871,2025-08-19 11:32:14,west,shipped,1,236.06,15,221.06
ORD-001874,CUST-7881,2025-08-19 14:34:29,north,delivered,4,18.79,5,70.16
ORD-001873,CUST-6895,2025-08-19 17:24:09,east,created,2,246.51,10,483.02
ORD-001877,CUST-3905,2025-08-19 20:33:20,north,shipped,1,48.07,0,48.07
ORD-001875,CUST-8113,2025-08-19 23:44:19,east,shipped,3,237.25,0,711.75
ORD-001880,CUST-3660,2025-08-20 01:05:29,west,shipped,2,100.79,0,201.58
ORD-001882,CUST-1560,2025-08-20 05:15:19,west,created,1,92.92,5,87.92
ORD-001883,CUST-9604,2025-08-20 06:10:48,south,created,5,103.6,10,508.0
ORD-001879,CUST-7868,2025-08-20 06:16:39,south,shipped,3,160.13,0,480.39
ORD-001886,CUST-3100,2025-08-20 11:45:20,east,created,3,126.92,0,380.76
ORD-001884,CUST-2509,2025-08-20 15:17:14,north,created,1,96.94,0,96.94
ORD-001885,CUST-9793,2025-08-20 16:02:06,south,created,4,124.14,5,491.56
ORD-001881,CUST-5344,2025-08-20 22:38:35,east,created,3,109.86,0,329.58
ORD-001897,CUST-2820,2025-08-21 04:22:45,east,shipped,1,68.37,5,63.37
ORD-001887,CUST-4215,2025-08-21 04:34:53,south,shipped,4,190.95,10,753.8
ORD-001891,CUST-1234,2025-08-21 05:12:17,north,shipped,1,201.64,0,201.64
ORD-001889,CUST-5933,2025-08-21 11:57:53,west,delivered,2,68.16,0,136.32
ORD-001894,CUST-9429,2025-08-21 12:16:57,east,shipped,1,190.07,15,175.07
ORD-001888,CUST-2553,2025-08-21 14:42:11,east,created,2,68.0,0,136.0
ORD-001895,CUST-9993,2025-08-21 16:36:50,north,delivered,3,95.13,5,280.39
ORD-001892,CUST-8877,2025-08-21 17:36:58,east,shipped,2,108.24,0,216.48
ORD-001890,CUST-3379,2025-08-21 21:05:38,north,returned,2,92.07,0,184.14
ORD-001893,CUST-8425,2025-08-21 22:37:16,east,returned,5,110.33,0,551.65
ORD-001896,CUST-7988,2025-08-21 23:23:06,north,shipped,5,76.77,0,383.85
ORD-001904,CUST-5915,2025-08-22 00:00:46,north,delivered,4,90.65,15,347.6
ORD-001899,CUST-4634,2025-08-22 00:36:31,south,delivered,5,60.8,15,289.0
ORD-001905,CUST-2094,2025-08-22 02:09:22,west,shipped,5,172.01,0,860.05
ORD-001902,CUST-4707,2025-08-22 05:32:09,west,shipped,2,164.2,10,318.4
ORD-001901,CUST-3732,2025-08-22 13:38:02,south,created,5,69.15,10,335.75
ORD-001903,CUST-5857,2025-08-22 14:11:28,west,returned,3,26.49,5,74.47
ORD-001906,CUST-4972,2025-08-22 14:14:40,south,returned,2,128.02,0,256.04
ORD-001898,CUST-2359,2025-08-22 18:22:35,south,returned,3,121.35,10,354.05
ORD-001900,CUST-9692,2025-08-22 19:06:58,north,delivered,5,156.22,0,781.1
ORD-001914,CUST-7908,2025-08-23 02:03:45,north,delivered,4,211.63,5,841.52
ORD-001908,CUST-3487,2025-08-23 07:29:38,west,shipped,4,44.02,15,161.08
ORD-001907,CUST-2155,2025-08-23 08:14:22,east,shipped,5,60.44,0,302.2
ORD-001916,CUST-8955,2025-08-23 08:50:16,west,shipped,3,34.53,0,103.59
ORD-001911,CUST-6593,2025-08-23 09:54:25,north,returned,2,31.54,15,48.08
ORD-001910,CUST-8180,2025-08-23 10:52:47,north,returned,5,125.71,15,613.55
ORD-001915,CUST-9320,2025-08-23 11:58:20,west,delivered,3,227.61,15,667.83
ORD-001909,CUST-2921,2025-08-23 18:57:18,east,created,3,193.74,0,581.22
ORD-001912,CUST-7978,2025-08-23 21:17:54,south,returned,3,41.52,5,119.56
ORD-001913,CUST-2451,2025-08-23 21:57:57,east,shipped,3,67.79,0,203.37
ORD-001920,CUST-9564,2025-08-24 01:21:25,west,returned,4,215.27,10,851.08
ORD-001925,CUST-9189,2025-08-24 03:14:08,east,delivered,4,192.03,0,768.12
ORD-001924,CUST-5311,2025-08-24 05:50:49,south,delivered,4,179.29,15,702.16
ORD-001922,CUST-8481,2025-08-24 09:13:48,east,delivered,3,231.36,0,694.08
ORD-001926,CUST-6186,2025-08-24 11:08:06,north,created,5,141.49,0,707.45
ORD-001919,CUST-7911,2025-08-24 14:20:08,north,delivered,2,99.76,15,184.52
ORD-001923,CUST-5532,2025-08-24 16:14:19,north,delivered,3,243.79,0,731.37
ORD-001917,CUST-8993,2025-08-24 20:24:48,west,returned,3,39.43,15,103.29
ORD-001918,CUST-2615,2025-08-24 20:57:28,north,created,1,156.39,10,146.39
ORD-001921,CUST-1395,2025-08-24 22:57:23,east,created,1,65.77,0,65.77
ORD-001935,CUST-4992,2025-08-25 00:45:22,west,returned,2,49.16,0,98.32
ORD-001930,CUST-4254,2025-08-25 03:23:57,north,returned,4,160.34,0,641.36
ORD-001928,CUST-6922,2025-08-25 05:47:48,south,delivered,4,97.39,5,384.56
ORD-001934,CUST-4587,2025-08-25 08:55:58,south,returned,1,131.21,15,116.21
ORD-001931,CUST-9729,2025-08-25 12:52:53,west,shipped,3,49.25,0,147.75
ORD-001927,CUST-4050,2025-08-25 13:56:00,south,delivered,3,161.12,15,468.36
ORD-001936,CUST-4149,2025-08-25 15:00:44,south,returned,4,145.74,10,572.96
ORD-001929,CUST-6087,2025-08-25 18:25:38,east,shipped,1,41.2,10,31.2
ORD-001933,CUST-5028,2025-08-25 19:57:05,south,delivered,2,119.0,0,238.0
ORD-001932,CUST-5815,2025-08-25 22:20:02,north,delivered,4,39.35,15,142.4
ORD-001946,CUST-6152,2025-08-26 00:14:48,north,delivered,2,195.08,15,375.16
ORD-001941,CUST-8146,2025-08-26 02:21:14,south,created,4,160.42,5,636.68
ORD-001938,CUST-2262,2025-08-26 04:53:48,east,shipped,2,90.24,0,180.48
ORD-001945,CUST-5991,2025-08-26 12:02:03,south,returned,3,141.52,15,409.56
ORD-001942,CUST-1942,2025-08-26 12:39:21,west,shipped,5,120.39,15,586.95
ORD-001944,CUST-3184,2025-08-26 14:25:36,south,returned,5,130.34,15,636.7
ORD-001937,CUST-5318,2025-08-26 15:42:13,east,delivered,3,181.09,0,543.27
ORD-001940,CUST-4669,2025-08-26 16:56:26,east,created,5,68.54,0,342.7
ORD-001939,CUST-9314,2025-08-26 17:19:15,east,created,5,151.06,0,755.3
ORD-001943,CUST-5523,2025-08-26 20:44:38,east,created,1,175.27,0,175.27
ORD-001948,CUST-3969,2025-08-27 01:04:24,west,created,5,196.83,0,984.15
ORD-001947,CUST-7778,2025-08-27 05:52:09,south,shipped,1,159.25,10,149.25
ORD-001951,CUST-2486,2025-08-27 06:43:11,east,returned,4,221.58,5,881.32
ORD-001950,CUST-2570,2025-08-27 11:19:49,east,shipped,2,214.11,0,428.22
ORD-001949,CUST-7347,2025-08-27 14:50:21,west,returned,3,35.94,5,102.82
ORD-001954,CUST-1206,2025-08-28 00:10:10,east,returned,1,54.6,10,44.6
ORD-001955,CUST-7141,2025-08-28 02:31:34,south,shipped,3,21.5,10,54.5
ORD-001957,CUST-8220,2025-08-28 06:27:44,south,returned,5,102.93,0,514.65
ORD-001958,CUST-2970,2025-08-28 11:20:50,east,created,1,161.19,10,151.19
ORD-001952,CUST-2336,2025-08-28 12:22:07,west,created,2,97.53,15,180.06
ORD-001956,CUST-4577,2025-08-28 12:34:12,north,shipped,5,132.08,10,650.4
ORD-001953,CUST-1997,2025-08-28 20:17:03,north,delivered,5,75.58,10,367.9
ORD-001962,CUST-6870,2025-08-29 02:08:03,west,created,2,201.6,0,403.2
ORD-001961,CUST-6991,2025-08-29 05:08:51,south,returned,5,30.38,0,151.9
ORD-001964,CUST-4244,2025-08-29 10:39:58,west,returned,3,90.27,5,265.81
ORD-001967,CUST-2461,2025-08-29 11:10:54,south,delivered,5,210.35,0,1051.75
ORD-001960,CUST-9978,2025-08-29 14:09:26,west,created,5,231.2,5,1151.0
ORD-001965,CUST-1390,2025-08-29 17:53:07,north,delivered,4,103.61,5,409.44
ORD-001966,CUST-6011,2025-08-29 18:07:03,east,created,5,128.76,5,638.8
ORD-001959,CUST-2633,2025-08-29 18:07:08,south,shipped,2,153.67,0,307.34
ORD-001963,CUST-6251,2025-08-29 19:11:59,west,shipped,5,36.37,15,166.85
ORD-001971,CUST-1255,2025-08-30 01:38:48,west,shipped,4,63.58,15,239.32
ORD-001968,CUST-7306,2025-08-30 06:51:12,east,created,5,21.57,0,107.85
ORD-001970,CUST-4630,2025-08-30 11:39:43,north,shipped,2,38.18,0,76.36
ORD-001969,CUST-3921,2025-08-30 18:31:22,east,created,4,188.56,10,744.24
ORD-001976,CUST-7479,2025-08-31 01:31:18,west,shipped,3,156.03,15,453.09
ORD-001973,CUST-1733,2025-08-31 05:40:37,south,shipped,3,230.63,5,686.89
ORD-001972,CUST-6419,2025-08-31 06:26:47,west,shipped,3,16.11,0,48.33
ORD-001974,CUST-6074,2025-08-31 07:27:33,east,returned,5,172.11,5,855.55
ORD-001975,CUST-7178,2025-08-31 10:07:29,south,returned,1,112.73,5,107.73
ORD-001979,CUST-2777,2025-09-01 04:20:50,west,shipped,3,216.04,0,648.12
ORD-001980,CUST-4289,2025-09-01 04:37:41,north,returned,1,145.37,5,140.37
ORD-001983,CUST-9251,2025-09-01 06:52:48,south,delivered,5,195.74,15,963.7
ORD-001981,CUST-1623,2025-09-01 14:07:44,south,created,4,40.7,0,162.8
ORD-001978,CUST-5202,2025-09-01 14:29:53,east,delivered,5,91.93,15,444.65
ORD-001982,CUST-7076,2025-09-01 15:57:03,south,returned,1,71.81,10,61.81
ORD-001977,CUST-3603,2025-09-01 17:47:13,north,shipped,1,164.84,0,164.84
ORD-001987,CUST-2136,2025-09-02 08:56:54,east,shipped,4,20.95,5,78.8
ORD-001984,CUST-6592,2025-09-02 09:07:53,south,delivered,5,18.34,0,91.7
ORD-001985,CUST-1924,2025-09-02 14:14:50,west,shipped,4,62.15,15,233.6
ORD-001986,CUST-4014,2025-09-02 22:50:10,south,delivered,3,133.81,0,401.43
ORD-001990,CUST-7245,2025-09-03 00:07:28,north,returned,1,175.81,0,175.81
ORD-001988,CUST-2824,2025-09-03 02:22:16,west,created,5,241.58,0,1207.9
ORD-001992,CUST-7325,2025-09-03 10:17:03,west,returned,4,235.24,15,925.96
ORD-001993,CUST-5096,2025-09-03 12:33:59,west,returned,2,175.48,10,340.96
ORD-001989,CUST-6270,2025-09-03 13:29:05,north,shipped,5,184.31,15,906.55
ORD-001991,CUST-1576,2025-09-03 20:31:17,north,created,5,43.12,0,215.6
ORD-001995,CUST-7030,2025-09-04 00:45:44,west,delivered,4,249.8,0,999.2
ORD-001994,CUST-4667,2025-09-04 05:15:27,east,shipped,4,141.07,0,564.28
ORD-001999,CUST-5030,2025-09-04 07:53:57,south,shipped,2,184.98,0,369.96
ORD-001996,CUST-9871,2025-09-04 08:15:51,west,shipped,2,25.0,5,45.0
ORD-001998,CUST-6956,2025-09-04 12:17:56,east,returned,4,238.81,5,950.24
ORD-001997,CUST-7899,2025-09-04 15:12:32,west,returned,3,63.9,5,186.7
ORD-002005,CUST-5025,2025-09-05 04:45:12,west,delivered,2,111.65,5,218.3
ORD-002003,CUST-1390,2025-09-05 07:31:00,west,shipped,5,116.47,5,577.35
ORD-002008,CUST-4489,2025-09-05 11:11:52,north,delivered,3,62.71,0,188.13
ORD-002007,CUST-1864,2025-09-05 12:04:11,north,delivered,1,35.15,0,35.15
ORD-002002,CUST-4558,2025-09-05 12:17:40,south,returned,5,111.85,0,559.25
ORD-002006,CUST-9693,2025-09-05 22:52:04,north,created,5,234.26,10,1161.3
ORD-002004,CUST-3553,2025-09-05 23:20:48,west,shipped,3,246.15,15,723.45
ORD-002000,CUST-7140,2025-09-05 23:26:50,east,shipped,4,143.83,5,570.32
ORD-002001,CUST-9893,2025-09-05 23:44:50,west,delivered,4,48.21,0,192.84
ORD-002017,CUST-5789,2025-09-06 03:01:28,east,returned,2,240.97,0,481.94
ORD-002010,CUST-3618,2025-09-06 05:32:05,south,returned,3,38.85,10,106.55
ORD-002011,CUST-7712,2025-09-06 05:45:46,west,delivered,1,140.09,10,130.09
ORD-002009,CUST-8783,2025-09-06 12:19:43,south,delivered,5,227.56,5,1132.8
ORD-002015,CUST-6633,2025-09-06 12:22:15,north,delivered,1,243.02,15,228.02
ORD-002016,CUST-5916,2025-09-06 14:19:52,south,created,1,56.65,10,46.65
ORD-002012,CUST-3402,2025-09-06 16:11:54,north,created,2,244.39,15,473.78
ORD-002013,CUST-7215,2025-09-06 17:21:45,south,created,2,221.85,5,438.7
ORD-002014,CUST-8224,2025-09-06 21:17:42,south,returned,5,176.71,0,883.55
ORD-002021,CUST-8505,2025-09-07 02:55:17,east,created,3,24.51,15,58.53
ORD-002020,CUST-6023,2025-09-07 09:34:46,west,returned,1,167.61,15,152.61
ORD-002018,CUST-3769,2025-09-07 13:17:49,east,shipped,5,224.4,5,1117.0
ORD-002019,CUST-1384,2025-09-07 17:49:34,east,shipped,5,80.86,10,394.3
ORD-002027,CUST-7117,2025-09-08 02:21:54,south,shipped,1,72.1,0,72.1
ORD-002026,CUST-9336,2025-09-08 04:07:59,north,shipped,1,204.29,0,204.29
ORD-002025,CUST-5614,2025-09-08 09:42:33,north,returned,3,144.81,5,429.43
ORD-002022,CUST-1314,2025-09-08 11:01:16,west,shipped,5,17.51,10,77.55
ORD-002024,CUST-7671,2025-09-08 12:27:23,south,delivered,5,215.6,5,1073.0
ORD-002023,CUST-5428,2025-09-08 13:39:30,east,delivered,4,104.3,0,417.2
ORD-002029,CUST-6421,2025-09-09 03:51:11,north,created,5,162.14,5,805.7
ORD-002030,CUST-2329,2025-09-09 06:45:23,north,created,2,61.89,15,108.78
ORD-002031,CUST-4818,2025-09-09 07:39:13,north,created,1,116.75,15,101.75
ORD-002032,CUST-4156,2025-09-09 17:19:56,south,returned,4,90.3,10,351.2
ORD-002028,CUST-6589,2025-09-09 22:28:51,north,shipped,1,17.27,0,17.27
ORD-002034,CUST-5313,2025-09-10 05:14:20,south,created,1,56.32,0,56.32
ORD-002035,CUST-4730,2025-09-10 05:54:49,west,delivered,1,59.23,0,59.23
ORD-002036,CUST-5676,2025-09-10 07:56:47,west,delivered,5,111.89,15,544.45
ORD-002038,CUST-9092,2025-09-10 12:31:58,north,returned,2,30.19,0,60.38
ORD-002033,CUST-2003,2025-09-10 16:06:41,south,created,4,82.69,15,315.76
ORD-002037,CUST-1114,2025-09-10 23:50:31,east,delivered,3,187.83,10,553.49
ORD-002039,CUST-2445,2025-09-11 11:35:33,east,created,4,17.82,15,56.28
ORD-002040,CUST-8385,2025-09-11 13:02:18,west,delivered,5,76.67,0,383.35
ORD-002042,CUST-6781,2025-09-11 14:55:04,west,returned,5,55.08,15,260.4
ORD-002043,CUST-8596,2025-09-11 16:54:28,west,shipped,3,232.01,5,691.03
ORD-002041,CUST-6135,2025-09-11 19:52:34,south,shipped,4,85.56,5,337.24
ORD-002049,CUST-6789,2025-09-12 03:51:35,north,delivered,4,242.74,0,970.96
ORD-002045,CUST-3830,2025-09-12 05:29:56,south,shipped,4,100.94,5,398.76
ORD-002046,CUST-3455,2025-09-12 09:51:46,east,shipped,1,18.85,5,13.85
ORD-002044,CUST-3284,2025-09-12 11:31:53,west,shipped,4,113.61,0,454.44
ORD-002048,CUST-9177,2025-09-12 15:45:35,west,shipped,2,129.34,15,243.68
ORD-002047,CUST-5972,2025-09-12 20:00:01,east,shipped,1,131.87,0,131.87
ORD-002053,CUST-2034,2025-09-13 00:38:41,west,delivered,2,101.85,5,198.7
ORD-002058,CUST-5358,2025-09-13 02:26:12,west,returned,5,130.37,10,641.85
ORD-002055,CUST-4184,2025-09-13 04:37:43,east,shipped,5,95.08,0,475.4
ORD-002057,CUST-7293,2025-09-13 05:24:05,east,created,3,135.08,0,405.24
ORD-002052,CUST-9677,2025-09-13 10:15:48,east,delivered,5,43.63,0,218.15
ORD-002054,CUST-4824,2025-09-13 11:22:44,west,delivered,4,72.84,0,291.36
ORD-002051,CUST-3598,2025-09-13 12:19:38,east,returned,4,18.05,0,72.2
ORD-002060,CUST-6361,2025-09-13 12:58:03,west,shipped,2,67.48,0,134.96
ORD-002059,CUST-3344,2025-09-13 13:14:41,north,returned,2,200.95,0,401.9
ORD-002050,CUST-9499,2025-09-13 17:59:39,south,returned,5,82.99,0,414.95
ORD-002056,CUST-9005,2025-09-13 20:30:32,west,created,5,158.21,0,791.05
ORD-002064,CUST-7904,2025-09-14 02:51:56,east,returned,3,20.94,15,47.82
ORD-002067,CUST-1277,2025-09-14 04:30:41,north,delivered,2,152.82,0,305.64
ORD-002066,CUST-5521,2025-09-14 07:12:03,west,delivered,1,235.17,5,230.17
ORD-002061,CUST-9786,2025-09-14 07:17:02,south,created,3,128.9,0,386.7
ORD-002063,CUST-5885,2025-09-14 09:30:08,south,shipped,4,114.4,0,457.6
ORD-002068,CUST-6165,2025-09-14 13:39:15,north,returned,5,127.12,0,635.6
ORD-002062,CUST-4193,2025-09-14 19:03:36,east,shipped,3,187.35,15,547.05
ORD-002065,CUST-3571,2025-09-14 21:37:16,west,delivered,2,119.97,5,234.94
ORD-002077,CUST-7484,2025-09-15 00:42:03,east,returned,4,192.65,15,755.6
ORD-002075,CUST-1396,2025-09-15 01:54:39,south,returned,3,68.44,0,205.32
ORD-002070,CUST-9383,2025-09-15 02:02:01,south,returned,5,192.78,0,963.9
ORD-002072,CUST-6540,2025-09-15 02:57:17,west,delivered,1,192.34,0,192.34
ORD-002071,CUST-3483,2025-09-15 03:43:22,south,shipped,1,232.83,0,232.83
ORD-002076,CUST-3500,2025-09-15 05:00:45,east,delivered,1,24.91,0,24.91
ORD-002074,CUST-4395,2025-09-15 16:19:45,south,created,2,143.8,0,287.6
ORD-002073,CUST-2018,2025-09-15 19:06:10,west,returned,1,130.73,10,120.73
ORD-002069,CUST-1565,2025-09-15 23:26:00,east,delivered,4,56.83,10,217.32
ORD-002079,CUST-6724,2025-09-16 02:56:07,east,shipped,2,151.94,0,303.88
ORD-002081,CUST-3619,2025-09-16 07:20:22,east,delivered,5,102.96,5,509.8
ORD-002078,CUST-4278,2025-09-16 21:28:09,north,shipped,4,144.26,0,577.04
ORD-002080,CUST-1120,2025-09-16 22:51:11,east,delivered,4,65.0,10,250.0
ORD-002085,CUST-8598,2025-09-17 01:58:46,south,delivered,5,207.2,0,1036.0
ORD-002084,CUST-4368,2025-09-17 07:17:13,east,shipped,1,24.79,0,24.79
ORD-002086,CUST-1202,2025-09-17 07:52:47,south,delivered,2,135.11,0,270.22
ORD-002087,CUST-7366,2025-09-17 11:55:07,west,returned,2,132.4,15,249.8
ORD-002083,CUST-9385,2025-09-17 14:46:14,south,shipped,1,119.7,15,104.7
ORD-002088,CUST-8867,2025-09-17 20:25:09,east,shipped,5,192.16,5,955.8
ORD-002082,CUST-2952,2025-09-17 23:40:57,east,returned,3,226.01,5,673.03
ORD-002092,CUST-5873,2025-09-18 01:16:26,north,delivered,3,113.11,0,339.33
ORD-002090,CUST-8291,2025-09-18 13:53:13,south,created,3,233.59,0,700.77
ORD-002091,CUST-4125,2025-09-18 15:24:25,east,created,1,101.49,15,86.49
ORD-002089,CUST-1511,2025-09-18 22:32:49,north,created,5,40.21,0,201.05
ORD-002093,CUST-2971,2025-09-18 23:10:54,north,returned,2,76.74,0,153.48
ORD-002098,CUST-5379,2025-09-19 00:53:19,east,shipped,3,183.93,0,551.79
ORD-002095,CUST-2036,2025-09-19 05:34:52,south,created,1,180.18,5,175.18
ORD-002094,CUST-4847,2025-09-19 16:34:29,east,delivered,1,41.46,15,26.46
ORD-002096,CUST-1608,2025-09-19 18:06:38,west,returned,4,174.33,0,697.32
ORD-002099,CUST-1722,2025-09-19 20:30:21,west,returned,2,177.07,0,354.14
ORD-002097,CUST-1721,2025-09-19 23:54:23,north,delivered,4,56.13,0,224.52
ORD-002101,CUST-9859,2025-09-20 05:18:16,east,delivered,3,169.77,0,509.31
